,index,link,title,postdate,latitude,longitude,neighborhood,beds,baths,area,others,price,text,restaurant_count,school_count,bus_station_count,railway_station_count,distance_from_us
4872,4993,https://chicago.craigslist.org/chc/apa/d/chicago-modern-rehabbed-wrigleyville-2/6924700618.html,Modern Rehabbed Wrigleyville 2 bed/2 bath duplex steps to Red line!,Jul  1,41.95134,-87.65465, (Chicago - Lakeview),2.0,2.0,,,2100.0,price: $2100.0<br>Beds: 2.0<br> Baths: 2.0,13,5,0,3,5.069347680166798
4873,4994,https://chicago.craigslist.org/chc/apa/d/chicago-prime-lake-view-location-belle/6922596904.html,Prime Lake View Location - 1417 W. Belle Plaine Ave #1417-1,Jul  1,41.9543,-87.6575, (Lake View),3.0,2.0,,,2145.0,price: $2145.0<br>Beds: 3.0<br> Baths: 2.0,3,2,0,2,5.294094356896243
4874,4995,https://chicago.craigslist.org/chc/apa/d/chicago-prime-lake-view-location-grace/6922585704.html,Prime Lake View Location - 851 W. Grace St #851-1,Jul  1,41.9543,-87.6575, (Lake View),3.0,2.0,,,2495.0,price: $2495.0<br>Beds: 3.0<br> Baths: 2.0,3,2,0,2,5.294094356896243
4875,4996,https://chicago.craigslist.org/chc/apa/d/chicago-prime-lake-view-location/6922588117.html,Prime Lake View Location - 848 W. Waveland Ave #852-3,Jul  1,41.9543,-87.6575, (Lake View),3.0,2.0,,,2145.0,price: $2145.0<br>Beds: 3.0<br> Baths: 2.0,3,2,0,2,5.294094356896243
4876,4997,https://chicago.craigslist.org/chc/apa/d/chicago-wonderfully-updated-wicker-park/6922565446.html,Wonderfully Updated Wicker Park 6+ Bedroom - 1238 N. Noble #1238-1,Jul  1,41.9008,-87.6528, (Wicker Park),6.0,4.0,,,4245.0,price: $4245.0<br>Beds: 6.0<br> Baths: 4.0,3,2,0,1,1.6556466753462413
4877,4998,https://chicago.craigslist.org/chc/apa/d/chicago-wonderfully-updated-4-bedroom-2/6922562905.html,Wonderfully Updated 4 Bedroom/2 Bath in Lake View - 851 W. Grace St #851-2,Jul  1,41.9543,-87.6575, (Lake View),4.0,2.0,,,3175.0,price: $3175.0<br>Beds: 4.0<br> Baths: 2.0,3,2,0,2,5.294094356896243
4878,4999,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-5-bedroom-4-bath-in/6922556136.html,Beautiful 5 Bedroom/4 Bath in Lake View - 3724 N. Fremont St #3724-1,Jul  1,41.9543,-87.6575, (Lake View),5.0,4.0,,,3745.0,price: $3745.0<br>Beds: 5.0<br> Baths: 4.0,3,2,0,2,5.294094356896243
4879,5000,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-2-bed-in-lakeview-east/6924700789.html,Spacious 2 bed in Lakeview East,Jul  1,41.945532,-87.652054, (Chicago - Lakeview),2.0,1.0,,,2100.0,price: $2100.0<br>Beds: 2.0<br> Baths: 1.0,38,2,0,4,4.653784328671619
4880,5001,https://chicago.craigslist.org/chc/apa/d/chicago-large-3br-2ba-in-avondale/6924700924.html,Large 3BR/2BA in Avondale- Parking Included and Laundry In Unit!,Jul  1,41.936632,-87.700156, (Chicago - Avondale),3.0,2.0,,,2100.0,price: $2100.0<br>Beds: 3.0<br> Baths: 2.0,9,3,0,1,5.045725956707955
4881,5002,https://chicago.craigslist.org/chc/apa/d/chicago-large-3-bed-in-lincoln-park/6924700938.html,"Large 3 bed in Lincoln Park, right off of Southport and Diversey",Jul  1,41.932532,-87.662454, (Chicago - Wrightwood Neighbors),3.0,2.0,,,2250.0,price: $2250.0<br>Beds: 3.0<br> Baths: 2.0,14,4,0,4,3.8872763557969443
4882,5003,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-living-good-price-save/6924674059.html,SPACIOUS LIVING / GOOD PRICE!! (SAVE MONEY!!),Jul  1,41.9033,-87.6336, (Chicago - Old Town),0.0,1.0,565.0,"['available aug 7', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'attached garage']",2595.0,price: $2595.0<br>Beds: 0.0<br> Baths: 1.0,40,4,0,4,1.7330709873443655
4883,5004,https://chicago.craigslist.org/chc/apa/d/chicago-large-closet-elevator-flexible/6924700994.html,"Large Closet, Elevator, Flexible lease terms",Jul  1,41.800163,-87.591848, (Hyde Park),0.0,1.0,300.0,"['cats are OK - purrr', 'apartment', 'laundry in bldg', 'off-street parking']",943.0,price: $943.0<br>Beds: 0.0<br> Baths: 1.0,18,3,0,2,5.967957950624845
4884,5005,https://chicago.craigslist.org/chc/apa/d/chicago-updated-1-bed-in-lakeview-east/6924701094.html,updated 1 bed in Lakeview East,Jul  1,41.945532,-87.652054, (Chicago - Lakeview),2.0,1.0,,,2250.0,price: $2250.0<br>Beds: 2.0<br> Baths: 1.0,38,2,0,4,4.653784328671619
4885,5006,https://chicago.craigslist.org/chc/apa/d/chicago-large-lakeview-one-bed-free/6924700740.html,Large Lakeview One bed w/ FREE HEAT. No Security Deposit!,Jul  1,41.941932,-87.644754, (Lakeview),1.0,1.0,,,1350.0,price: $1350.0<br>Beds: 1.0<br> Baths: 1.0,30,3,0,3,4.371861975793368
4886,5007,https://chicago.craigslist.org/chc/apa/d/chicago-modern-rehab-in-lakeview-steps/6924701251.html,Modern Rehab in Lakeview steps to Wellington Brown line,Jul  1,41.936232,-87.659054, (Chicago - Lakeview),2.0,1.0,,,2200.0,price: $2200.0<br>Beds: 2.0<br> Baths: 1.0,30,6,0,4,4.087532162849775
4887,5008,https://chicago.craigslist.org/chc/apa/d/chicago-brand-new-luxury-apartments/6924701399.html,Brand New Luxury Apartments Coming July 2019!,Jul  1,41.773304,-87.570519,,2.0,2.0,1174.0,"['available jul 15', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'street parking']",2319.0,price: $2319.0<br>Beds: 2.0<br> Baths: 2.0,1,1,0,2,8.114563298352733
4888,5009,https://chicago.craigslist.org/chc/apa/d/chicago-somerset-place-apartment/6924661148.html,Somerset Place Apartment,Jul  1,41.9719,-87.6624, (Somerset Place Apartments),1.0,1.0,808.0,"['available sep 6', 'apartment', 'laundry on site']",1705.0,price: $1705.0<br>Beds: 1.0<br> Baths: 1.0,11,2,0,6,6.534394429557354
4889,5010,https://chicago.craigslist.org/chc/apa/d/chicago-huge-gold-coast-granite-and/6924630725.html,Huge Gold Coast / Granite and Quartz Countertops,Jul  1,41.898435,-87.624296, (Gold Coast),0.0,1.0,,,1580.0,price: $1580.0<br>Beds: 0.0<br> Baths: 1.0,50,4,0,4,1.5916622212110993
4890,5011,https://chicago.craigslist.org/chc/apa/d/chicago-1-bedroom-updated-kitchen-july/6904658853.html,1 Bedroom | Updated Kitchen | July 15,Jul  1,41.884529,-87.624485, (151 N Michigan Ave),1.0,1.0,,,1855.0,price: $1855.0<br>Beds: 1.0<br> Baths: 1.0,50,1,0,19,0.9071508079008936
4891,5012,https://chicago.craigslist.org/chc/apa/d/chicago-wide-floorplan-on-melrose/6921121899.html,WIDE Floorplan on Melrose,Jul  1,41.940332,-87.639854, (Lakeview),0.0,1.0,,,1105.0,price: $1105.0<br>Beds: 0.0<br> Baths: 1.0,18,2,0,0,4.2554570284158535
4892,5013,https://chicago.craigslist.org/chc/apa/d/chicago-lakeview-east-outstanding-units/6918697862.html,"Lakeview East, Outstanding Units!",Jul  1,41.947532,-87.647554, (Lakeview),1.0,1.0,,,1374.0,price: $1374.0<br>Beds: 1.0<br> Baths: 1.0,17,3,0,3,4.767113552975972
4893,5014,https://chicago.craigslist.org/chc/apa/d/chicago-best-amenities-gold-coast/6924608904.html,Best Amenities Gold Coast Studio 1 Ba,Jul  1,41.898435,-87.624296, (Gold Coast),0.0,1.0,,,1580.0,price: $1580.0<br>Beds: 0.0<br> Baths: 1.0,50,4,0,4,1.5916622212110993
4894,5015,https://chicago.craigslist.org/chc/apa/d/chicago-walkable-livable-loveable-units/6921121912.html,"Walkable, Livable, LOVEABLE Units!",Jul  1,41.940332,-87.639854, (Lakeview),0.0,1.0,,,1066.0,price: $1066.0<br>Beds: 0.0<br> Baths: 1.0,18,2,0,0,4.2554570284158535
4895,5016,https://chicago.craigslist.org/chc/apa/d/chicago-fantastic-apartment-in/6918697864.html,Fantastic Apartment in Fantastic Location? Doubly Fantastic!,Jul  1,41.937932,-87.639754, (Lakeview),1.0,1.0,,,1435.0,price: $1435.0<br>Beds: 1.0<br> Baths: 1.0,17,1,0,0,4.089783012497451
4896,5017,https://chicago.craigslist.org/chc/apa/d/chicago-vintage-charm-updated-and-right/6918697851.html,"Vintage Charm, Updated and Right on Broadway",Jul  1,41.943432,-87.645054, (Lakeview),0.0,1.0,,,999.0,price: $999.0<br>Beds: 0.0<br> Baths: 1.0,30,2,0,3,4.476105702604668
4897,5018,https://chicago.craigslist.org/chc/apa/d/chicago-right-by-the-lake-perfect-spot/6921121914.html,Right By the Lake! PERFECT Spot to rent.,Jul  1,41.948132,-87.645754, (Lakeview),0.0,1.0,,,1050.0,price: $1050.0<br>Beds: 0.0<br> Baths: 1.0,16,3,0,3,4.802131415536637
4898,5019,https://chicago.craigslist.org/chc/apa/d/chicago-easy-transportation-easy-living/6921121906.html,"Easy Transportation, Easy Living!",Jul  1,41.947532,-87.647554, (Lakeview),0.0,1.0,,,1112.0,price: $1112.0<br>Beds: 0.0<br> Baths: 1.0,17,3,0,3,4.767113552975972
4899,5020,https://chicago.craigslist.org/wcl/apa/d/forest-park-big-beautiful-2-bedroom-in/6914293451.html,"Big, beautiful 2 bedroom in Forest Park",Jul  1,41.882031,-87.814459, (Forest Park),2.0,1.0,1300.0,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d hookups', 'no smoking', 'detached garage']",2000.0,price: $2000.0<br>Beds: 2.0<br> Baths: 1.0,9,2,0,4,8.95593622235565
4900,5021,https://chicago.craigslist.org/chc/apa/d/updated-vanity-medicine-cabinets/6918697846.html,"Updated Vanity, Medicine Cabinets",Jul  1,41.933032,-87.639554, (Lincoln Park),2.0,1.0,,,2000.0,price: $2000.0<br>Beds: 2.0<br> Baths: 1.0,24,2,0,0,3.751561035207671
4901,5022,https://chicago.craigslist.org/chc/apa/d/chicago-wrigleyville-gigantic-apartment/6904522305.html,~Wrigleyville~ Gigantic Apartment 1 bedrooms Dog friendly!,Jul  1,41.946832,-87.676355, (Lakeview),1.0,1.0,,,1388.0,price: $1388.0<br>Beds: 1.0<br> Baths: 1.0,8,5,0,3,5.055817587616689
4902,5023,https://chicago.craigslist.org/chc/apa/d/chicago-rogers-park-1br-fully-rehabbed/6924701745.html,Rogers Park 1BR- Fully Rehabbed! Heat and Cooking Gas INCLUDED!,Jul  1,42.006731,-87.668157, (Chicago - Rogers Park),1.0,1.0,,,1095.0,price: $1095.0<br>Beds: 1.0<br> Baths: 1.0,12,5,0,3,8.954947922371021
4903,5024,https://chicago.craigslist.org/chc/apa/d/chicago-quality-5-bedroom-3-bath-in/6924693245.html,Quality 5 Bedroom/3 Bath in Lake View - 3920 N. Janssen Ave #3920-3,Jul  1,41.9543,-87.6575, (Lake View),5.0,3.0,,,3845.0,price: $3845.0<br>Beds: 5.0<br> Baths: 3.0,3,2,0,2,5.294094356896243
4904,5025,https://chicago.craigslist.org/chc/apa/d/chicago-brand-new-luxury-apartments/6924701992.html,Brand New Luxury Apartments Coming July 2019!,Jul  1,41.773296,-87.570509,,2.0,2.0,1068.0,"['available jul 15', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'street parking']",2259.0,price: $2259.0<br>Beds: 2.0<br> Baths: 2.0,1,1,0,2,8.115286397712206
4905,5026,https://chicago.craigslist.org/chc/apa/d/chicago-available-if-you-are-desireable/6924701987.html,"Available if you are, desireable quality living can be yours today.",Jul  1,41.938932,-87.639754, (Lakeview),1.0,1.0,,,1779.0,price: $1779.0<br>Beds: 1.0<br> Baths: 1.0,17,1,0,0,4.158826638555169
4906,5027,https://chicago.craigslist.org/wcl/apa/d/naperville-sparkling-swimming-pool/6924691247.html,"Sparkling swimming pool, Online payments available, Peloton bikes",Jul  1,41.72143,-88.148965,,1.0,1.0,800.0,['apartment'],1262.0,price: $1262.0<br>Beds: 1.0<br> Baths: 1.0,0,1,0,0,28.34418901553944
4907,5028,https://chicago.craigslist.org/chc/apa/d/chicago-fantastic-modern-updated-2bed/6920961108.html,Fantastic Modern Updated 2BED-2BATH on Southport/Altgeld- 8/1 Lease,Jul  1,41.927258,-87.663496, (Chicago - Lincoln Park),2.0,2.0,,,2720.0,price: $2720.0<br>Beds: 2.0<br> Baths: 2.0,11,5,0,3,3.5582974212047978
4908,5029,https://chicago.craigslist.org/chc/apa/d/chicago-modern-condo-quality-garden/6902728855.html,Modern Condo-Quality Garden 2Bedroom-Avail 8/1- In-Unit & Central air!,Jul  1,41.969013,-87.671224, (Chicago - Ravenswood),2.0,1.0,,,1700.0,price: $1700.0<br>Beds: 2.0<br> Baths: 1.0,12,1,0,3,6.43486243886263
4909,5030,https://chicago.craigslist.org/chc/apa/d/chicago-huge-two-bedroom-melrose/6923363083.html,Huge Two Bedroom – Melrose,Jul  1,41.940818,-87.661898, (Southport Corridor/Wrigleyville),2.0,1.0,1200.0,"['available aug 1', 'cats are OK - purrr', 'apartment', 'w/d in unit']",1975.0,price: $1975.0<br>Beds: 2.0<br> Baths: 1.0,16,2,0,6,4.430203936482881
4910,5031,https://chicago.craigslist.org/chc/apa/d/chicago-must-see-2br-bedroom-in-portage/6924702259.html,Must See 2BR Bedroom in Portage Park!,Jul  1,41.954431,-87.749158, (Portage Park),2.0,1.0,,,1400.0,price: $1400.0<br>Beds: 2.0<br> Baths: 1.0,11,1,0,3,7.656460407301549
4911,5032,https://chicago.craigslist.org/nch/apa/d/evanston-the-judson-east-evanston/6921843827.html,The Judson - East Evanston Vintage Beauty for Aug 1st,Jul  1,42.041203,-87.675689, (326 DEMPSTER),3.0,1.0,,,2365.0,price: $2365.0<br>Beds: 3.0<br> Baths: 1.0,4,2,1,5,11.366223913695896
4912,5033,https://chicago.craigslist.org/chc/apa/d/chicago-huge-humbolt-park-three-bedroom/6923364891.html,Huge Humbolt Park Three Bedroom,Jul  1,41.899232,-87.700555, (Down the Block from Humbolt Park),3.0,1.0,1200.0,"['available aug 1', 'cats are OK - purrr', 'apartment', 'laundry in bldg', 'off-street parking']",1550.0,price: $1550.0<br>Beds: 3.0<br> Baths: 1.0,7,2,0,0,3.406138340436382
4913,5034,https://chicago.craigslist.org/nwc/apa/d/schaumburg-business-center-on-site/6921874116.html,"Business Center, On-site Management, Schaumburg School District",Jul  1,42.060727,-88.035071, (Rolling Meadows),2.0,1.0,950.0,"['available jun 27', '\n                        ', '\n                    ', '\n                        ', '\n                    ', '\n                        ', '\n                    ', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'off-street parking']",1215.0,price: $1215.0<br>Beds: 2.0<br> Baths: 1.0,2,0,0,0,23.84635533428196
4914,5035,https://chicago.craigslist.org/chc/apa/d/chicago-large-3br-15ba-den-with-no/6923300522.html,"Large 3BR/1.5BA   Den With NO Deposit! , Dogs OK - Available Now",Jul  1,41.9209,-87.7043, (Chicago - Logan Square),3.0,2.0,,,2250.0,price: $2250.0<br>Beds: 3.0<br> Baths: 2.0,25,3,0,2,4.394030992894101
4915,5036,https://chicago.craigslist.org/chc/apa/d/chicago-large-3br-15ba-den-with-no/6923296787.html,"Large 3BR/1.5BA   Den With NO Deposit! , Dogs OK - Available Now",Jul  1,41.9209,-87.7043, (Chicago - Logan Square),3.0,2.0,,,2250.0,price: $2250.0<br>Beds: 3.0<br> Baths: 2.0,25,3,0,2,4.394030992894101
4916,5037,https://chicago.craigslist.org/chc/apa/d/chicago-top-floor-3bed-in-wrigley-in/6919735129.html,"Top floor 3bed in Wrigley w/In unit WD, Back Deck, Centr Air! August1",Jul  1,41.943391,-87.654315, (Chicago - Lakeview/Wrigley),3.0,2.0,,,2595.0,price: $2595.0<br>Beds: 3.0<br> Baths: 2.0,45,1,0,4,4.52428264290956
4917,5038,https://chicago.craigslist.org/chc/apa/d/chicago-live-right-by-lake-michigan-350/6920407729.html,Live Right by Lake Michigan! 350 Oakdale has it all!,Jul  1,41.935732,-87.639654, (Lakeview),0.0,1.0,,,1550.0,price: $1550.0<br>Beds: 0.0<br> Baths: 1.0,20,2,0,0,3.937927195673441
4918,5039,https://chicago.craigslist.org/chc/apa/d/chicago-convenient-rent-payment-options/6920407754.html,Convenient Rent Payment Options,Jul  1,41.941332,-87.639854, (Lakeview),1.0,1.0,,,1355.0,price: $1355.0<br>Beds: 1.0<br> Baths: 1.0,13,2,0,0,4.324501267434461
4919,5040,https://chicago.craigslist.org/chc/apa/d/chicago-apartment-commited-to-your/6920407719.html,Apartment Commited to Your Living Experience,Jul  1,41.937932,-87.639754, (Lakeview),1.0,1.0,,,1433.0,price: $1433.0<br>Beds: 1.0<br> Baths: 1.0,17,1,0,0,4.089783012497451
4920,5041,https://chicago.craigslist.org/chc/apa/d/massive-two-beds-in-lincoln-park-hirise/6920407749.html,Massive Two Beds in Lincoln Park Hirise!,Jul  1,41.932932,-87.641454, (Lincoln Park),2.0,1.0,,,2000.0,price: $2000.0<br>Beds: 2.0<br> Baths: 1.0,34,3,0,4,3.7449301828383645
4921,5042,https://chicago.craigslist.org/chc/apa/d/chicago-fantastic-living-in-wonderful/6920407730.html,Fantastic Living in a WONDERFUL Lincoln Park 1 bedroom,Jul  1,41.930832,-87.641754, (Lincoln Park),1.0,1.0,,,1460.0,price: $1460.0<br>Beds: 1.0<br> Baths: 1.0,33,5,0,4,3.600241080743808
4922,5043,https://chicago.craigslist.org/chc/apa/d/chicago-easy-move-decadent-building-on/6915760228.html,"Easy Move, Decadent building on Oakdale",Jul  1,41.935732,-87.639654, (Lakeview),1.0,1.0,,,1540.0,price: $1540.0<br>Beds: 1.0<br> Baths: 1.0,20,2,0,0,3.937927195673441
4923,5044,https://chicago.craigslist.org/chc/apa/d/chicago-great-price-on-this-grand/6924703039.html,*** GREAT PRICE ON THIS GRAND STUDIO - IN UNIT LAUNDRY ***,Jul  1,41.9719,-87.6624, (Uptown),0.0,1.0,,,950.0,price: $950.0<br>Beds: 0.0<br> Baths: 1.0,11,2,0,6,6.534394429557354
4924,5045,https://chicago.craigslist.org/chc/apa/d/chicago-newly-renovated-lakeview-apt/6924703212.html,"Newly Renovated Lakeview apt -  walk to Red Line, Great LOcation!",Jul  1,41.945532,-87.653755, (Lakeview),1.0,1.0,,,1350.0,price: $1350.0<br>Beds: 1.0<br> Baths: 1.0,35,2,0,4,4.66593132989795
4925,5046,https://chicago.craigslist.org/chc/apa/d/chicago-lovely-studio-near-public/6924703506.html,Lovely Studio Near Public Transit & Howard Beach!,Jul  1,42.018231,-87.666057, (Chicago),0.0,1.0,,,875.0,price: $875.0<br>Beds: 0.0<br> Baths: 1.0,1,2,1,2,9.72432264187583
4926,5047,https://chicago.craigslist.org/nwi/apa/d/valparaiso-two-bedroom-house/6924703663.html,Two bedroom house,Jul  1,41.4706,-87.0783, (Valparaiso),2.0,1.0,,,825.0,price: $825.0<br>Beds: 2.0<br> Baths: 1.0,0,1,0,0,40.422685174165316
4927,5048,https://chicago.craigslist.org/chc/apa/d/chicago-modern-two-bedroom-in-river/6924693628.html,Modern Two Bedroom in River North ~ Pool & Gym,Jul  1,41.890836,-87.634215, (Chicago - River North),2.0,1.0,,,3150.0,price: $3150.0<br>Beds: 2.0<br> Baths: 1.0,50,0,0,13,0.8944098118856232
4928,5049,https://chicago.craigslist.org/chc/apa/d/chicago-updated-1-bedroom-apt-in/6924703875.html,Updated 1 BEDROOM apt in Lakeview w HWF. By the Red Line. Pets Ok!!,Jul  1,41.941232,-87.644654, (Lakeview),1.0,1.0,,,1450.0,price: $1450.0<br>Beds: 1.0<br> Baths: 1.0,30,3,0,4,4.323328452037741
4929,5050,https://chicago.craigslist.org/chc/apa/d/chicago-24-hour-7-day-package-pick-up/6924703874.html,"24-hour, 7-day package pick-up lockers, Island counters, Ceiling fans",Jul  1,41.802336,-87.592331,,2.0,2.0,840.0,['apartment'],1662.0,price: $1662.0<br>Beds: 2.0<br> Baths: 2.0,17,3,0,2,5.82137711974291
4930,5051,https://chicago.craigslist.org/chc/apa/d/chicago-24-hour-laundry-center-steps-to/6924703895.html,"24-hour laundry center, Steps to park, lake and beach, Wood flooring",Jul  1,41.801852,-87.590573,,0.0,1.0,300.0,['apartment'],861.0,price: $861.0<br>Beds: 0.0<br> Baths: 1.0,18,3,0,2,5.890368252370123
4931,5052,https://chicago.craigslist.org/nch/apa/d/des-plaines-700-1br-1bed-room-apartment/6924703962.html,$700 / 1br - 1Bed Room Apartment (Des Plaines),Jul  1,42.0467,-87.8859,,1.0,1.0,675.0,"['available jul 1', 'apartment', 'laundry in bldg', 'off-street parking']",700.0,price: $700.0<br>Beds: 1.0<br> Baths: 1.0,3,1,0,1,17.133120265405502
4932,5053,https://chicago.craigslist.org/chc/apa/d/chicago-large-1100-sqft-2br-in-logan/6924703997.html,Large 1100 SQFT 2BR in Logan Square! Parking Included!,Jul  1,41.910232,-87.692255, (Chicago - Logan Square),2.0,1.0,,,1750.0,price: $1750.0<br>Beds: 2.0<br> Baths: 1.0,9,3,0,1,3.445314931504319
4933,5054,https://chicago.craigslist.org/chc/apa/d/chicago-brand-new-luxury-apartments/6924686480.html,Brand New Luxury Apartments Coming July 2019!,Jul  1,41.773288,-87.570519,,1.0,1.0,490.0,"['available jul 15', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'street parking']",1279.0,price: $1279.0<br>Beds: 1.0<br> Baths: 1.0,1,1,0,2,8.115554220654708
4934,5055,https://chicago.craigslist.org/chc/apa/d/chicago-large-vintage-2-bedroom-1/6924704071.html,Large vintage 2 bedroom 1 bathroom unit + DEN in North Center availabl,Jul  1,41.932232,-87.678255, (North Center),2.0,1.0,,,2200.0,price: $2200.0<br>Beds: 2.0<br> Baths: 1.0,0,2,0,0,4.179158770113971
4935,5057,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-lincoln-park-4/6924704303.html,Beautiful Lincoln Park 4 Bedroom - 2317 N. Orchard Ave. #2317-2,Jul  1,41.9229,-87.6483, (Lincoln Park),4.0,2.0,,,3495.0,price: $3495.0<br>Beds: 4.0<br> Baths: 2.0,27,8,0,2,3.0793667964517395
4936,5058,https://chicago.craigslist.org/chc/apa/d/chicago-gorgeous-renovated-2bd-in/6924704313.html,Gorgeous Renovated 2BD in Lakeview w/ In Unit W/D - Steps to transit!,Jul  1,41.952632,-87.665955, (Lakeview),2.0,1.0,,,2050.0,price: $2050.0<br>Beds: 2.0<br> Baths: 1.0,7,3,0,6,5.272086737402412
4937,5059,https://chicago.craigslist.org/wcl/apa/d/glendale-heights-clubhouse-cyber-cafe/6920221754.html,"Clubhouse, Cyber Cafe, Washer/Dryer",Jul  1,41.9205,-88.0793,,3.0,2.0,1400.0,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'off-street parking']",2025.0,price: $2025.0<br>Beds: 3.0<br> Baths: 2.0,0,2,0,0,22.744685674067714
4938,5060,https://chicago.craigslist.org/chc/apa/d/chicago-large-one-bedroom-hwd-floors/6920270715.html,"Large One Bedroom, HWD floors, New Bath Heat included!",Jul  1,41.963532,-87.671056, (Ravenswood),1.0,1.0,,,1225.0,price: $1225.0<br>Beds: 1.0<br> Baths: 1.0,16,4,0,3,6.066622895885661
4939,5061,https://chicago.craigslist.org/chc/apa/d/chicago-great-deal-awesome-2-bed-great/6924686087.html,"# GREAT DEAL AWESOME 2 BED - GREAT VIEWS, FINISHES, & AMENITIES #",Jul  1,41.8971,-87.6223, (Streeterville),2.0,2.0,,,3868.0,price: $3868.0<br>Beds: 2.0<br> Baths: 2.0,50,2,0,4,1.5716305723785813
4940,5062,https://chicago.craigslist.org/chc/apa/d/chicago-organizer-shelving-high/6924704963.html,"Organizer shelving, High ceilings, Close to Shopping",Jul  1,41.801996,-87.595227, (Hyde Park),0.0,1.0,390.0,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'street parking']",949.0,price: $949.0<br>Beds: 0.0<br> Baths: 1.0,11,4,0,2,5.781315321870874
4941,5063,https://chicago.craigslist.org/chc/apa/d/chicago-brand-new-massive-loft-style/6924705119.html,"BRAND NEW, MASSIVE Loft-style condo-quality 3 Bed/2 ba IN UNIT LAUNDRY",Jul  1,41.9543,-87.6575, (Chicago - Lakeview),3.0,2.0,,,3300.0,price: $3300.0<br>Beds: 3.0<br> Baths: 2.0,3,2,0,2,5.294094356896243
